user,gesture_id,gesture_type,n_points,duration,start_x,start_y,end_x,end_y,mean_pressure,std_pressure,max_pressure,mean_area,std_area
user08,181,pinch_in,13,0.2248,217.0,471.3,217.0,205.4,0.7228,0.0249,0.764,64.98,2.2
user08,182,swipe_right,9,0.1587,222.4,597.7,400.2,597.7,0.6508,0.0242,0.689,60.89,2.2
user08,183,tap,2,0.0867,286.3,660.6,284.6,662.3,0.6695,0.3161,0.893,40.3,0.0
user08,184,tap,2,0.0847,251.4,190.0,249.9,191.0,0.674,0.3182,0.899,15.2,0.0
user08,185,double_tap,4,0.4948,288.5,375.6,286.2,377.4,0.645,0.2483,0.86,15.8,0.0
user08,186,swipe_down,8,0.141,335.1,223.5,335.1,376.3,0.709,0.0256,0.741,42.22,1.59
user08,187,double_tap,4,0.4803,205.9,300.4,206.0,301.8,0.6745,0.2592,0.899,14.1,0.0
user08,188,swipe_right,14,0.2334,248.9,565.2,493.2,565.2,0.7667,0.0259,0.804,51.33,1.74
user08,189,swipe_down,8,0.1462,341.9,493.1,341.9,670.7,0.79,0.0287,0.826,25.7,0.95
user08,190,swipe_down,14,0.2335,298.4,485.6,298.4,709.3,0.7431,0.0251,0.78,40.61,1.35
user08,191,tap,2,0.0987,275.5,388.7,276.3,383.9,0.6635,0.3132,0.885,30.0,0.0
user08,192,long_press,15,1.5765,246.4,249.7,248.5,247.0,0.7535,0.028,0.786,17.8,0.0
user08,193,swipe_down,16,0.2671,286.9,406.2,286.9,672.3,0.7364,0.0247,0.773,57.01,1.9
user08,194,swipe_right,12,0.209,201.9,497.3,441.8,497.3,0.7382,0.0252,0.774,44.85,1.54
user08,195,long_press,17,1.783,214.8,521.1,214.2,523.8,0.7494,0.0352,0.79,25.9,0.0
user08,196,swipe_up,17,0.2944,216.4,553.7,216.4,206.7,0.7391,0.0248,0.78,14.07,0.46
user08,197,tap,2,0.1049,217.6,520.4,219.2,516.8,0.662,0.3125,0.883,39.2,0.0
user08,198,double_tap,4,0.4537,191.4,567.7,193.8,567.6,0.671,0.2587,0.895,31.7,0.0
user08,199,tap,2,0.1054,305.4,541.8,305.5,542.7,0.66,0.3111,0.88,46.6,0.0
user09,0,swipe_up,23,0.3946,194.8,242.5,194.8,-146.0,0.5242,0.0171,0.553,66.01,2.11
user09,1,swipe_left,19,0.3169,285.5,447.2,-40.9,447.2,0.5594,0.0186,0.591,73.14,2.38
user09,2,long_press,7,0.707,325.0,486.9,323.9,487.5,0.5334,0.0205,0.556,85.5,0.0
user09,3,swipe_down,11,0.1846,265.9,223.5,265.9,410.9,0.4603,0.0163,0.487,66.81,2.35
user09,4,double_tap,4,0.4656,187.3,241.3,184.6,245.3,0.445,0.1709,0.593,56.0,0.0
user09,5,double_tap,4,0.53,338.1,155.9,337.9,152.8,0.4455,0.1715,0.594,28.6,0.0
user09,6,swipe_left,18,0.3024,237.8,528.3,-107.2,528.3,0.5232,0.0173,0.549,69.94,2.27
user09,7,tap,2,0.1064,200.0,379.1,195.5,378.8,0.456,0.215,0.608,77.1,0.0
user09,8,long_press,5,0.5282,249.2,695.7,248.7,699.6,0.4954,0.018,0.516,69.8,0.0
user09,9,swipe_down,14,0.2461,330.8,213.5,330.8,475.4,0.554,0.0187,0.581,89.87,3.03
user09,10,tap,2,0.0992,169.0,346.4,172.3,347.3,0.4535,0.2143,0.605,66.6,0.0
user09,11,swipe_down,14,0.2417,201.8,560.7,201.8,818.0,0.5354,0.0182,0.562,85.21,2.87
user09,12,long_press,3,0.3633,228.6,608.8,232.0,608.1,0.4807,0.017,0.497,76.3,0.0
user09,13,double_tap,4,0.5039,290.9,314.8,287.4,317.5,0.457,0.1755,0.609,61.5,0.0
user09,14,swipe_down,20,0.3404,227.9,206.0,227.9,580.6,0.4905,0.0162,0.515,72.78,2.35
user09,15,tap,2,0.1103,320.0,135.9,319.0,133.4,0.434,0.2051,0.579,44.2,0.0
user09,16,swipe_up,18,0.3144,239.0,490.5,239.0,169.9,0.5283,0.0174,0.555,72.31,2.36
user09,17,swipe_down,12,0.2012,165.5,204.8,165.5,426.9,0.5008,0.0172,0.525,62.48,2.14
user09,18,swipe_up,18,0.3121,174.3,241.7,174.3,-132.4,0.5076,0.0167,0.533,52.3,1.74
user09,19,tap,2,0.0716,336.9,307.5,337.5,309.0,0.425,0.2008,0.567,66.1,0.0
user09,20,swipe_left,21,0.3551,291.2,426.3,-90.1,426.3,0.4878,0.0161,0.515,48.99,1.58
user09,21,swipe_up,12,0.2062,251.0,254.8,251.0,54.3,0.5695,0.0196,0.597,75.72,2.6
user09,22,swipe_right,25,0.4173,179.7,201.7,572.3,201.7,0.46,0.0148,0.485,61.9,1.97
user09,23,pinch_out,17,0.2841,173.5,566.4,173.5,258.9,0.5238,0.0173,0.553,67.26,2.2
user09,24,long_press,5,0.5392,329.4,366.9,330.5,368.0,0.532,0.02,0.555,56.7,0.0
user09,25,pinch_in,21,0.3534,300.2,214.7,300.2,-135.0,0.535,0.0176,0.565,77.62,2.49
user09,26,swipe_down,16,0.2787,203.0,464.5,203.0,766.6,0.539,0.0181,0.566,52.62,1.73
user09,27,swipe_up,11,0.198,218.4,383.8,218.4,162.1,0.5316,0.0189,0.562,80.1,2.83
user09,28,swipe_left,15,0.2554,226.7,415.7,-18.3,415.7,0.5243,0.0178,0.554,112.18,3.74
user09,29,swipe_left,10,0.1754,318.6,261.1,160.4,261.1,0.512,0.0179,0.536,78.52,2.79
user09,30,swipe_left,14,0.2372,239.1,593.3,15.0,593.3,0.55,0.0187,0.577,77.54,2.63
user09,31,swipe_left,10,0.1728,273.6,310.3,110.8,310.3,0.5796,0.0204,0.607,51.86,1.83
user09,32,pinch_in,10,0.1711,261.8,250.4,261.8,53.1,0.5596,0.0198,0.586,93.02,3.35
user09,33,swipe_left,12,0.2026,203.8,583.4,-12.7,583.4,0.5543,0.019,0.581,65.67,2.26
user09,34,swipe_left,14,0.2409,196.7,456.9,-67.2,456.9,0.5113,0.0173,0.536,70.91,2.37
user09,35,tap,2,0.1003,174.5,581.3,176.1,580.8,0.437,0.2065,0.583,54.1,0.0
user09,36,swipe_right,18,0.3001,254.4,221.3,583.2,221.3,0.5062,0.0167,0.531,57.11,1.86
user09,37,tap,2,0.0986,315.8,263.1,313.8,259.6,0.466,0.2192,0.621,76.0,0.0
user09,38,double_tap,4,0.4067,345.9,206.3,346.6,208.6,0.466,0.179,0.621,63.8,0.0
user09,39,swipe_left,15,0.2586,324.3,343.2,17.8,343.2,0.4821,0.0164,0.509,75.45,2.54
user09,40,swipe_down,14,0.2437,185.0,493.3,185.0,733.7,0.5043,0.017,0.529,17.9,0.61
user09,41,swipe_down,13,0.2236,295.3,392.8,295.3,674.2,0.5509,0.0191,0.582,45.28,1.54
user09,42,swipe_down,10,0.1812,310.2,362.9,310.2,592.8,0.5468,0.0191,0.572,76.94,2.76
user09,43,swipe_right,10,0.1689,321.5,215.2,509.2,215.2,0.508,0.0179,0.532,59.74,2.14
user09,44,swipe_down,9,0.155,248.9,596.6,248.9,757.5,0.5128,0.0188,0.543,93.67,3.43
user09,45,swipe_down,8,0.1428,334.3,424.0,334.3,585.3,0.4815,0.0172,0.503,40.62,1.54
user09,46,swipe_right,16,0.2787,292.7,508.0,601.4,508.0,0.5206,0.0173,0.546,101.69,3.35
user09,47,swipe_down,17,0.2974,298.4,598.6,298.4,949.3,0.5384,0.0179,0.569,84.71,2.79
user09,48,long_press,7,0.7715,339.6,191.9,338.6,191.1,0.6363,0.0249,0.662,69.8,0.0
user09,49,swipe_up,8,0.1481,342.8,358.2,342.8,201.7,0.5215,0.0186,0.545,77.35,2.93
user09,50,swipe_down,22,0.3788,321.9,436.4,321.9,812.0,0.5276,0.0172,0.554,67.56,2.16
user09,51,double_tap,4,0.6045,344.2,405.9,345.9,402.5,0.449,0.1732,0.599,72.1,0.0
user09,52,tap,2,0.0756,285.5,698.3,286.2,699.0,0.4735,0.2227,0.631,54.1,0.0
user09,53,double_tap,4,0.4384,329.4,293.7,326.9,297.3,0.4705,0.1807,0.627,67.1,0.0
user09,54,double_tap,4,0.5179,291.5,420.9,292.8,412.1,0.469,0.1801,0.625,77.9,0.0
user09,55,swipe_right,15,0.2594,272.1,598.4,570.9,598.4,0.5193,0.0178,0.549,69.09,2.31
user09,56,long_press,4,0.4227,308.0,310.2,303.9,307.4,0.5308,0.0182,0.551,91.9,0.0
user09,57,swipe_left,13,0.2197,256.9,369.0,35.9,369.0,0.5273,0.0181,0.557,38.88,1.33
user09,58,pinch_in,20,0.3416,334.9,415.5,334.9,46.4,0.5459,0.0178,0.573,59.77,1.91
user09,59,swipe_down,29,0.4945,223.8,467.9,223.8,852.5,0.5077,0.0164,0.535,74.91,2.34
user09,60,swipe_up,14,0.2493,241.0,509.9,241.0,249.1,0.5,0.0166,0.524,44.94,1.52
user09,61,swipe_up,11,0.1858,182.6,288.3,182.6,79.5,0.5365,0.0189,0.567,116.59,4.07
user09,62,swipe_right,13,0.2223,188.4,306.4,434.4,306.4,0.525,0.0182,0.555,87.38,2.96
user09,63,tap,2,0.0821,238.0,335.5,237.6,337.8,0.41,0.1937,0.547,62.5,0.0
user09,64,double_tap,4,0.426,272.2,611.5,268.8,610.4,0.4355,0.168,0.581,65.8,0.0
user09,65,swipe_down,14,0.2427,344.4,271.5,344.4,549.3,0.494,0.0166,0.518,60.39,2.05
user09,66,swipe_down,15,0.2517,328.2,565.8,328.2,820.5,0.5607,0.019,0.592,52.33,1.75
user09,67,tap,2,0.1158,183.1,361.0,183.5,361.2,0.44,0.2079,0.587,36.7,0.0
user09,68,pinch_out,8,0.1385,286.5,538.1,286.5,385.7,0.588,0.0215,0.615,101.5,3.83
user09,69,swipe_down,12,0.2103,287.1,365.4,287.1,605.8,0.5508,0.0189,0.577,79.8,2.76
user09,70,double_tap,4,0.4739,298.2,464.2,295.7,467.1,0.4695,0.1807,0.626,53.7,0.0
user09,71,swipe_down,16,0.278,327.1,502.1,327.1,801.3,0.5525,0.0185,0.58,54.1,1.78
user09,72,swipe_up,15,0.2618,336.3,398.2,336.3,74.7,0.5182,0.0177,0.547,91.12,3.05
user09,73,swipe_up,14,0.2344,179.4,274.3,179.4,42.3,0.5699,0.0193,0.598,61.94,2.09
user09,74,pinch_in,15,0.2615,166.5,436.4,166.5,166.0,0.5771,0.0196,0.61,62.23,2.05
user09,75,pinch_out,13,0.2257,262.5,229.8,262.5,-7.2,0.5687,0.0196,0.601,64.76,2.2
user09,76,swipe_down,9,0.1534,300.2,406.1,300.2,577.7,0.5196,0.0191,0.55,103.34,3.77
user09,77,double_tap,4,0.3586,316.6,642.1,322.2,643.4,0.503,0.194,0.671,63.2,0.0
user09,78,pinch_out,8,0.1491,269.7,221.2,269.7,51.6,0.511,0.0184,0.534,98.7,3.71
user09,79,swipe_up,13,0.2276,184.6,442.3,184.6,220.1,0.5754,0.02,0.608,63.82,2.16
user09,80,long_press,4,0.4831,310.4,563.9,312.4,561.4,0.453,0.0173,0.472,74.0,0.0
user09,81,tap,2,0.0799,188.6,179.5,189.4,179.0,0.463,0.2178,0.617,35.9,0.0
user09,82,tap,2,0.0805,246.7,513.7,245.1,517.6,0.4655,0.2199,0.621,74.4,0.0
user09,83,swipe_left,21,0.3506,239.7,545.2,-127.6,545.2,0.5986,0.0196,0.632,80.99,2.59
user09,84,swipe_right,18,0.3011,184.1,540.9,551.1,540.9,0.5737,0.019,0.602,58.4,1.9
user09,85,tap,2,0.0643,282.8,458.6,283.6,462.4,0.4545,0.2143,0.606,51.8,0.0
user09,86,swipe_up,13,0.2172,232.0,534.2,232.0,289.1,0.4692,0.0163,0.496,26.1,0.87
user09,87,swipe_up,17,0.2967,190.7,458.6,190.7,136.8,0.5851,0.0196,0.618,64.68,2.13
user09,88,swipe_left,12,0.2111,273.8,591.1,17.1,591.1,0.557,0.0192,0.584,42.73,1.48
user09,89,swipe_right,10,0.1758,260.6,331.5,441.0,331.5,0.4922,0.0171,0.515,73.88,2.65
user09,90,swipe_right,18,0.3003,237.3,307.6,562.4,307.6,0.4692,0.0154,0.492,74.33,2.43
user09,91,swipe_down,17,0.2888,243.6,399.0,243.6,658.2,0.5234,0.0178,0.553,108.21,3.56
user09,92,swipe_right,10,0.1766,225.5,365.4,469.0,365.4,0.5214,0.0183,0.546,92.36,3.3
user09,93,tap,2,0.0938,240.7,633.8,241.4,634.0,0.487,0.2291,0.649,65.9,0.0
user09,94,swipe_down,17,0.2905,192.4,408.6,192.4,720.8,0.5009,0.0167,0.529,74.41,2.45
user09,95,swipe_left,13,0.2281,215.3,348.6,-33.3,348.6,0.5119,0.0177,0.541,84.26,2.87
user09,96,swipe_up,13,0.2305,227.9,407.4,227.9,176.3,0.5727,0.0196,0.605,77.9,2.65
user09,97,tap,2,0.1139,168.6,472.7,167.1,472.4,0.5125,0.2411,0.683,88.6,0.0
user09,98,pinch_in,21,0.3591,162.1,442.7,162.1,90.7,0.5344,0.0175,0.564,60.25,1.93
user09,99,double_tap,4,0.4021,190.6,617.4,194.5,617.5,0.5705,0.22,0.761,63.3,0.0
user09,100,tap,2,0.0988,189.2,697.4,185.3,698.3,0.45,0.2121,0.6,52.2,0.0
user09,101,double_tap,4,0.5528,336.1,315.3,337.5,314.7,0.456,0.1755,0.608,77.6,0.0
user09,102,tap,2,0.0725,315.3,262.7,314.4,257.8,0.4705,0.2213,0.627,57.4,0.0
user09,103,swipe_down,8,0.1482,321.8,480.4,321.8,641.4,0.5775,0.021,0.604,80.53,3.04
user09,104,swipe_down,22,0.3667,309.2,203.2,309.2,563.9,0.4644,0.0151,0.488,47.57,1.5
user09,105,pinch_out,22,0.3671,336.7,283.6,336.7,-115.0,0.562,0.0183,0.59,89.59,2.86
user09,106,double_tap,4,0.5002,295.3,316.7,294.6,316.0,0.518,0.1998,0.691,65.8,0.0
user09,107,swipe_right,23,0.397,270.8,411.9,666.4,411.9,0.5243,0.017,0.553,63.1,2.02
user09,108,double_tap,4,0.5304,265.2,610.5,266.8,609.6,0.473,0.1824,0.631,47.5,0.0
user09,109,swipe_down,19,0.3311,291.3,548.1,291.3,894.3,0.4544,0.015,0.48,64.23,2.08
user09,110,tap,2,0.0805,170.5,525.9,172.4,526.7,0.4355,0.2058,0.581,53.3,0.0
user09,111,pinch_in,9,0.1602,265.9,493.4,265.9,327.6,0.476,0.0174,0.504,53.56,1.96
user09,112,tap,2,0.1025,340.6,257.3,338.8,256.0,0.484,0.2277,0.645,44.5,0.0
user09,113,double_tap,4,0.3943,312.4,315.1,308.7,320.0,0.4795,0.1842,0.639,62.0,0.0
user09,114,pinch_out,25,0.4211,175.6,598.6,175.6,255.4,0.5846,0.019,0.617,99.6,3.13
user09,115,pinch_in,10,0.1783,287.9,561.2,287.9,370.3,0.422,0.0149,0.442,53.02,1.88
user09,116,swipe_up,12,0.2146,274.8,478.3,274.8,247.8,0.4893,0.0167,0.513,89.75,3.12
user09,117,long_press,5,0.5599,258.7,621.3,259.5,623.7,0.5446,0.0205,0.568,76.3,0.0
user09,118,swipe_up,12,0.2045,325.4,218.7,325.4,-7.2,0.559,0.0192,0.586,74.77,2.59
user09,119,swipe_right,18,0.3002,282.7,392.8,617.3,392.8,0.4947,0.0163,0.519,66.97,2.19
user09,120,pinch_out,9,0.1639,196.1,365.8,196.1,207.6,0.536,0.0197,0.568,64.77,2.38
user09,121,swipe_down,13,0.2192,344.4,439.6,344.4,650.1,0.4744,0.0164,0.501,79.31,2.71
user09,122,swipe_left,13,0.2227,284.6,412.3,38.2,412.3,0.4796,0.0165,0.507,56.22,1.91
user09,123,swipe_down,19,0.326,227.1,229.4,227.1,582.5,0.5136,0.017,0.542,80.43,2.58
user09,124,tap,2,0.1061,197.2,636.8,196.5,636.5,0.4395,0.2072,0.586,69.1,0.0
user09,125,long_press,3,0.3,215.4,216.6,213.7,220.4,0.547,0.0165,0.563,71.4,0.0
user09,126,double_tap,4,0.3831,304.6,651.9,301.0,654.9,0.4065,0.1565,0.542,31.3,0.0
user09,127,tap,2,0.1127,183.0,348.8,183.2,352.7,0.4755,0.2242,0.634,50.5,0.0
user09,128,swipe_left,21,0.3618,249.9,482.8,-86.3,482.8,0.5291,0.0173,0.558,75.28,2.4
user09,129,double_tap,4,0.5351,231.9,479.0,227.6,480.4,0.4335,0.1669,0.578,30.6,0.0
user09,130,swipe_right,12,0.2006,263.4,435.2,496.1,435.2,0.5957,0.0203,0.624,74.92,2.6
user09,131,swipe_right,17,0.2888,342.6,422.3,644.3,422.3,0.4995,0.0167,0.527,78.39,2.57
user09,132,swipe_down,12,0.2121,206.9,467.3,206.9,694.9,0.5065,0.0174,0.531,78.18,2.69
user09,133,swipe_up,20,0.3453,304.9,328.7,304.9,-22.5,0.5586,0.0183,0.587,63.83,2.04
user09,134,swipe_down,22,0.3763,280.4,440.5,280.4,821.7,0.6,0.0194,0.63,74.03,2.37
user09,135,swipe_down,13,0.2282,202.0,276.1,202.0,540.8,0.5228,0.0181,0.553,85.15,2.89
user09,136,tap,2,0.091,199.7,280.4,201.9,281.8,0.4175,0.1973,0.557,65.0,0.0
user09,137,swipe_right,9,0.1627,319.3,595.5,487.4,595.5,0.4573,0.0167,0.484,71.8,2.63
user09,138,swipe_up,7,0.1308,176.2,548.3,176.2,392.5,0.5087,0.0196,0.539,58.33,2.27
user09,139,swipe_left,10,0.1832,196.9,277.5,-8.9,277.5,0.5324,0.0189,0.558,74.88,2.65
user09,140,double_tap,4,0.5319,158.1,130.8,157.6,130.0,0.471,0.1813,0.628,80.7,0.0
user09,141,swipe_down,21,0.3576,306.6,468.4,306.6,767.9,0.509,0.0167,0.537,86.05,2.79
user09,142,swipe_down,20,0.3472,300.9,375.8,300.9,722.0,0.4777,0.0157,0.502,68.43,2.22
user09,143,pinch_out,16,0.2689,274.4,526.9,274.4,214.0,0.5449,0.0182,0.572,68.93,2.26
user09,144,swipe_right,12,0.2025,315.4,507.6,535.8,507.6,0.524,0.0178,0.549,61.57,2.14
user09,145,swipe_up,19,0.3275,207.0,517.1,207.0,132.7,0.5048,0.0167,0.533,88.33,2.84
user09,146,double_tap,4,0.5203,271.1,245.6,277.3,242.4,0.409,0.157,0.545,59.0,0.0
user09,147,swipe_up,21,0.3555,323.2,408.9,323.2,27.1,0.5477,0.0179,0.578,94.81,3.03
user09,148,swipe_up,13,0.2174,220.8,385.7,220.8,153.7,0.5324,0.0185,0.563,60.53,2.04
user09,149,swipe_right,8,0.1429,217.2,537.3,374.0,537.3,0.5678,0.0207,0.594,60.05,2.28
user09,150,swipe_down,22,0.3728,195.4,287.7,195.4,653.3,0.5342,0.0175,0.561,86.94,2.76
user09,151,pinch_in,22,0.3713,312.8,407.4,312.8,29.5,0.465,0.0151,0.488,82.87,2.66
user09,152,swipe_left,9,0.152,257.9,541.8,87.6,541.8,0.5412,0.0199,0.573,62.32,2.29
user09,153,long_press,4,0.4139,210.8,493.2,207.2,492.7,0.5233,0.0177,0.543,64.1,0.0
user09,154,swipe_up,16,0.2725,175.7,594.0,175.7,291.9,0.5508,0.0183,0.578,90.79,2.99
user09,155,tap,2,0.0944,226.4,639.2,225.5,642.6,0.432,0.2036,0.576,42.2,0.0
user09,156,swipe_down,11,0.1976,221.6,520.5,221.6,757.7,0.5694,0.0203,0.603,85.89,3.04
user09,157,double_tap,4,0.4235,156.7,430.7,158.8,431.2,0.4425,0.1703,0.59,31.2,0.0
user09,158,long_press,6,0.66,241.3,595.9,242.5,597.3,0.4693,0.0184,0.49,63.8,0.0
user09,159,tap,2,0.062,210.1,277.1,210.2,277.0,0.44,0.2079,0.587,76.3,0.0
user09,160,tap,2,0.0872,334.0,127.8,333.0,127.4,0.477,0.2249,0.636,50.5,0.0
user09,161,long_press,5,0.5518,273.7,544.6,275.7,544.3,0.488,0.0184,0.509,78.0,0.0
user09,162,tap,2,0.1109,274.8,225.0,274.0,227.2,0.447,0.2107,0.596,67.2,0.0
user09,163,pinch_in,7,0.1195,158.4,227.8,158.4,75.9,0.5681,0.0227,0.603,120.89,4.69
user09,164,pinch_in,21,0.363,271.9,318.6,271.9,-39.9,0.4319,0.0143,0.456,80.59,2.59
user09,165,swipe_down,16,0.274,284.1,287.1,284.1,606.3,0.4889,0.0161,0.513,59.68,1.98
user09,166,swipe_up,17,0.2864,285.2,450.0,285.2,144.3,0.4792,0.0161,0.506,76.32,2.51
user09,167,swipe_down,10,0.1676,238.5,409.4,238.5,591.5,0.4384,0.0154,0.459,88.3,3.15
user09,168,swipe_left,10,0.1733,177.1,353.7,-1.8,353.7,0.502,0.0179,0.526,74.26,2.63
user09,169,swipe_down,15,0.2609,311.3,434.4,311.3,736.0,0.5205,0.0176,0.55,65.23,2.16
user09,170,swipe_down,17,0.2929,213.6,335.5,213.6,673.4,0.5075,0.0171,0.536,94.86,3.12
user09,171,long_press,7,0.7183,195.8,684.4,195.1,682.9,0.528,0.0203,0.55,94.2,0.0
user09,172,swipe_left,21,0.3528,212.5,564.4,-179.7,564.4,0.4846,0.0158,0.511,52.23,1.66
user09,173,tap,2,0.0795,208.0,562.1,207.7,562.4,0.5085,0.2397,0.678,62.2,0.0
user09,174,pinch_out,20,0.3465,191.2,369.5,191.2,53.5,0.5233,0.0171,0.549,48.47,1.56
user09,175,swipe_up,7,0.127,162.5,585.9,162.5,430.2,0.5496,0.0214,0.583,95.01,3.71
user09,176,tap,2,0.0777,305.3,572.7,305.2,568.7,0.4605,0.2171,0.614,68.8,0.0
user09,177,double_tap,4,0.4313,230.8,510.1,227.6,507.7,0.4985,0.1923,0.665,78.0,0.0
user09,178,swipe_up,17,0.2863,271.9,513.2,271.9,195.0,0.5476,0.0184,0.578,77.27,2.55
user09,179,tap,2,0.0839,293.7,594.5,290.7,593.8,0.436,0.2051,0.581,39.7,0.0
user09,180,swipe_right,14,0.2394,257.1,544.3,529.7,544.3,0.5254,0.0178,0.551,93.06,3.12
user09,181,double_tap,4,0.4234,167.1,207.2,167.2,200.3,0.4525,0.1738,0.603,18.6,0.0
user09,182,pinch_in,17,0.2834,345.7,374.9,345.7,107.0,0.5873,0.0196,0.62,69.39,2.26
user09,183,tap,2,0.1161,326.8,462.4,328.6,463.3,0.4365,0.2058,0.582,43.5,0.0
user09,184,tap,2,0.0672,176.9,334.7,174.2,335.6,0.4545,0.2143,0.606,59.8,0.0
user09,185,swipe_up,11,0.1968,279.0,349.8,279.0,147.7,0.5585,0.0199,0.591,98.58,3.48
user09,186,double_tap,4,0.5093,312.2,183.2,310.2,182.6,0.4065,0.1565,0.542,55.4,0.0
user09,187,swipe_right,16,0.2742,223.4,250.0,474.6,250.0,0.5508,0.0183,0.578,72.44,2.4
user09,188,swipe_up,12,0.2025,245.6,417.5,245.6,198.7,0.4977,0.0171,0.522,50.92,1.77
user09,189,tap,2,0.0955,251.8,289.7,251.5,287.8,0.462,0.2178,0.616,75.5,0.0
user09,190,swipe_left,18,0.3129,215.8,362.8,-160.7,362.8,0.558,0.0186,0.586,79.8,2.59
user09,191,double_tap,4,0.4051,346.3,564.9,344.8,565.8,0.502,0.1928,0.669,19.7,0.0
user09,192,swipe_right,9,0.1518,341.5,283.8,501.1,283.8,0.5754,0.0212,0.609,67.86,2.47
user09,193,pinch_in,20,0.336,346.9,400.9,346.9,13.1,0.4935,0.0162,0.518,87.15,2.81
user09,194,tap,2,0.0791,244.4,369.5,244.3,367.8,0.4695,0.2213,0.626,26.4,0.0
user09,195,pinch_in,23,0.3955,341.4,457.6,341.4,62.0,0.5787,0.0189,0.611,83.6,2.67
user09,196,swipe_left,19,0.3261,262.0,316.9,-73.7,316.9,0.4769,0.0158,0.503,90.32,2.93
user09,197,tap,2,0.1108,182.4,446.1,182.3,444.4,0.4545,0.2143,0.606,30.1,0.0
user09,198,double_tap,4,0.3429,222.1,241.3,223.6,239.2,0.428,0.1651,0.571,62.0,0.0
user09,199,double_tap,4,0.452,176.6,401.2,178.4,408.5,0.436,0.1674,0.581,66.8,0.0
user10,0,swipe_right,20,0.3364,243.6,283.9,624.8,283.9,0.3968,0.013,0.417,12.81,0.41
user10,1,swipe_up,21,0.3554,273.8,321.0,273.8,-70.6,0.4467,0.0147,0.471,57.98,1.86
user10,2,swipe_left,18,0.3044,216.9,337.6,-123.2,337.6,0.5059,0.0167,0.531,34.8,1.15
user10,3,tap,2,0.1657,157.6,626.5,154.6,626.8,0.324,0.1527,0.432,23.2,0.0
user10,4,swipe_left,17,0.2958,243.2,552.9,-78.9,552.9,0.4512,0.0148,0.476,45.81,1.5
user10,5,swipe_left,10,0.1736,341.9,270.1,169.5,270.1,0.3178,0.0112,0.333,17.68,0.65
user10,6,pinch_in,11,0.1896,269.2,205.4,269.2,-25.8,0.4524,0.0159,0.478,30.15,1.06
user10,7,pinch_out,16,0.2747,200.0,325.8,200.0,18.7,0.4654,0.0155,0.488,38.88,1.28
user10,8,double_tap,4,0.6921,250.3,629.3,252.4,627.5,0.3975,0.153,0.53,28.6,0.0
user10,9,swipe_up,19,0.328,259.5,484.5,259.5,119.3,0.3531,0.0117,0.373,37.23,1.22
user10,10,pinch_out,17,0.291,236.7,244.8,236.7,-82.6,0.4818,0.0161,0.509,58.6,1.91
user10,11,pinch_out,18,0.3123,261.6,289.3,261.6,-96.2,0.4398,0.0146,0.462,57.9,1.9
user10,12,double_tap,4,0.662,197.4,293.4,196.1,294.0,0.4325,0.1669,0.577,24.4,0.0
user10,13,long_press,13,1.388,299.7,589.3,301.0,590.0,0.4146,0.0138,0.429,56.0,0.0
user10,14,long_press,11,1.1993,181.3,559.8,178.4,562.1,0.4659,0.0159,0.481,57.0,0.0
user10,15,swipe_right,19,0.3193,288.0,323.6,649.0,323.6,0.3533,0.0117,0.373,49.61,1.61
user10,16,swipe_down,15,0.2644,198.3,482.8,198.3,777.4,0.3615,0.0121,0.382,50.75,1.69
user10,17,pinch_out,8,0.1448,300.7,582.7,300.7,426.8,0.4065,0.0148,0.425,61.52,2.32
user10,18,tap,2,0.1634,193.6,434.7,193.7,437.1,0.503,0.2376,0.671,15.8,0.0
user10,19,swipe_left,16,0.2672,205.7,351.9,-93.9,351.9,0.3718,0.0125,0.39,10.6,0.36
user10,20,tap,2,0.1357,277.3,311.1,276.1,312.6,0.432,0.2036,0.576,10.0,0.0
user10,21,swipe_up,21,0.3629,308.3,322.2,308.3,-59.0,0.4948,0.0163,0.522,39.35,1.25
user10,22,swipe_left,14,0.2415,188.9,280.0,-78.5,280.0,0.5087,0.0173,0.534,59.59,2.0
user10,23,pinch_in,8,0.1404,277.6,474.7,277.6,310.1,0.4402,0.0159,0.46,30.72,1.17
user10,24,swipe_right,15,0.2634,254.3,264.7,538.1,264.7,0.4523,0.0153,0.478,46.99,1.57
user10,25,pinch_in,17,0.2867,310.5,312.7,310.5,6.3,0.4296,0.0144,0.454,24.38,0.79
user10,26,swipe_right,18,0.312,319.3,335.4,667.7,335.4,0.3497,0.0116,0.367,48.76,1.59
user10,27,swipe_down,10,0.1709,279.6,480.7,279.6,674.7,0.4412,0.0157,0.462,36.9,1.33
user10,28,pinch_out,19,0.3251,287.4,357.4,287.4,13.9,0.4672,0.0155,0.493,69.52,2.24
user10,29,pinch_out,16,0.2711,335.7,474.5,335.7,154.2,0.4995,0.0166,0.524,25.59,0.83
user10,30,swipe_down,11,0.1872,177.3,449.0,177.3,680.1,0.525,0.0185,0.555,43.55,1.51
user10,31,swipe_right,16,0.2674,267.2,577.8,560.9,577.8,0.4701,0.0156,0.493,36.21,1.18
user10,32,swipe_down,12,0.2067,318.0,225.5,318.0,448.0,0.5423,0.0186,0.568,28.6,1.0
user10,33,swipe_left,21,0.3522,152.3,320.4,-231.1,320.4,0.4464,0.0146,0.471,22.67,0.73
